1 21:4.91468e-06 31:0.252192 84:0.069225 94:0.182972 104:4.31164e-222 127:0.0683817 137:0.000817719 147:0.00725816 157:1.1024e-05 167:0.0338545 177:0.141874 
1 21:1.18648e-65 31:0.238906 84:0.0629713 94:0.175836 104:9.89571e-05 127:0.0613869 137:0.00158511 147:0.00386403 157:2.66131e-65 167:0.0334697 177:0.138601 
1 21:4.20716e-187 31:0.24108 84:0.0654883 94:0.175592 104:2.40045e-21 127:0.0638681 137:0.00495671 147:0.0125834 157:3.56449e-185 167:0.0435643 177:0.116108 
1 21:0.0174589 31:0.100844 84:0.0907845 94:0.0275185 104:1.96117e-234 127:3.99902e-21 137:6.30283e-09 147:0.00322827 157:0.0391676 167:0.0759072 177:6.51441e-21 
1 21:0.0133528 31:0.0771226 84:0.0694299 94:0.0210455 127:2.11639e-21 137:5.04538e-09 147:0.00246833 157:0.0299544 167:0.0580527 177:3.44762e-21 
1 21:0.0110571 31:0.0638604 84:0.0574909 94:0.0174265 104:5.49858e-217 127:1.46098e-21 137:4.46522e-09 147:0.00204351 157:0.0248035 167:0.0480705 177:2.37996e-21 
1 21:4.98908e-06 31:0.259053 84:0.071108 94:0.18795 104:1.48943e-83 127:0.0702421 137:0.000839965 147:0.00745561 157:1.11913e-05 167:0.0347752 177:0.145734 
1 21:3.5711e-70 31:0.244635 84:0.0644813 94:0.180052 104:0.00010138 127:0.0628586 137:0.00162318 147:0.00395617 157:3.0257e-68 167:0.034272 177:0.141925 
1 21:0.0200596 31:0.115872 84:0.104313 94:0.0316193 104:3.3528e-223 127:5.8114e-21 137:7.41439e-09 147:0.00371023 157:0.0450042 167:0.0872176 177:9.46676e-21 
1 21:0.0146652 31:0.0847073 84:0.0762574 94:0.0231151 127:2.87608e-21 137:5.80998e-09 147:0.0027117 157:0.0329 167:0.0637607 177:4.68514e-21 
1 21:0.0120004 31:0.0693121 84:0.0623984 94:0.0189141 104:5.92155e-216 127:1.8828e-21 137:5.07255e-09 147:0.0022184 157:0.0269208 167:0.0521733 177:3.06711e-21 
1 21:0.010226 31:0.0590609 84:0.0531701 94:0.0161168 104:6.15008e-80 127:1.45187e-21 137:4.66799e-09 147:0.00188999 157:0.0229393 167:0.0444576 177:2.36511e-21 
1 21:3.46104e-19 31:0.268804 84:0.0737639 94:0.19504 104:1.27909e-96 127:0.0728922 137:0.000871634 147:0.00773575 157:7.76378e-19 167:0.0360657 177:0.151239 
1 21:0.0211274 31:0.122049 84:0.109872 94:0.0333047 104:5.82455e-238 127:7.48013e-21 137:8.45572e-09 147:0.00390926 157:0.0474028 167:0.0918646 177:1.21851e-20 
1 21:0.0156966 31:0.0906711 84:0.0816254 94:0.0247424 104:4.14754e-203 127:3.89188e-21 137:6.81774e-09 147:0.0029035 157:0.0352161 167:0.0682481 177:6.33988e-21 
1 21:0.0125098 31:0.0722582 84:0.0650501 94:0.0197179 104:4.28937e-79 127:2.43652e-21 137:5.85612e-09 147:0.00231323 157:0.0280648 167:0.05439 177:3.96911e-21 
1 21:0.0106532 31:0.0615313 84:0.0553937 94:0.0167908 104:1.35844e-79 127:1.88395e-21 137:5.42035e-09 147:0.00196945 157:0.0238987 167:0.0463164 177:3.06897e-21 
1 21:2.68279e-09 31:0.270325 84:0.0741816 94:0.196144 104:1.80625e-86 127:0.0733047 137:0.000876858 147:0.00777767 157:6.01822e-09 167:0.0362681 177:0.152098 
1 21:0.0179714 31:0.103821 84:0.0934621 94:0.0283305 104:1.29778e-204 127:5.91259e-21 137:8.23519e-09 147:0.00332593 157:0.040323 167:0.0781436 177:9.63161e-21 
1 21:0.0140098 31:0.0809293 84:0.0728552 94:0.022084 104:1.72739e-78 127:3.65132e-21 137:7.11681e-09 147:0.00259178 157:0.0314323 167:0.060915 177:5.94801e-21 
1 21:0.0116841 31:0.0674902 84:0.0607575 94:0.0184168 104:4.3889e-79 127:2.66521e-21 137:6.50031e-09 147:0.00216083 157:0.0262129 167:0.0508006 177:4.34164e-21 
1 21:0.0102418 31:0.0591567 84:0.0532557 94:0.0161428 104:1.75804e-79 127:2.22525e-21 137:6.20152e-09 147:0.00189366 157:0.0229763 167:0.0445285 177:3.62495e-21 
1 21:1.06461e-23 31:0.281136 84:0.0771479 94:0.203988 104:5.78638e-96 127:0.0762362 137:0.00091162 147:0.00809062 157:9.02201e-22 167:0.0377203 177:0.158177 
1 21:0.0173793 31:0.100404 84:0.0903853 94:0.0273979 104:3.48897e-214 127:6.0749e-21 137:8.62889e-09 147:0.0032169 157:0.0389956 167:0.0755707 177:9.896e-21 
1 21:0.0137703 31:0.0795482 84:0.0716115 94:0.021707 104:2.18637e-78 127:4.05231e-21 137:7.70856e-09 147:0.00254787 157:0.0308958 167:0.0598748 177:6.60122e-21 
1 21:0.0117156 31:0.0676746 84:0.0609232 94:0.0184671 104:6.62289e-79 127:3.13057e-21 137:7.24199e-09 147:0.00216702 157:0.0262844 167:0.0509388 177:5.09971e-21 
1 21:0.0102811 31:0.0593855 84:0.0534614 94:0.0162052 104:2.69013e-79 127:2.63722e-21 137:6.92046e-09 147:0.0019012 157:0.0230651 167:0.0447003 177:4.29604e-21 
1 21:1.16934e-23 31:0.284462 84:0.0780606 94:0.206402 104:8.84382e-96 127:0.0771382 137:0.000922405 147:0.00818633 157:9.91026e-22 167:0.0381666 177:0.160049 
1 21:0.0220681 31:0.127519 84:0.114791 94:0.0347963 104:1.59569e-220 127:1.24034e-20 137:1.17927e-08 147:0.00408921 157:0.0495255 167:0.0959723 177:2.0205e-20 
1 21:0.0163572 31:0.0945067 84:0.0850754 94:0.0257885 104:1.59904e-77 127:7.18698e-21 137:1.01402e-08 147:0.00302898 157:0.0367049 167:0.07113 177:1.17076e-20 
1 21:0.0134262 31:0.0775656 84:0.069826 94:0.0211659 104:3.86829e-78 127:5.24648e-21 137:9.4691e-09 147:0.00248507 157:0.0301255 167:0.0583812 177:8.54651e-21 
1 21:0.011639 31:0.0672364 84:0.060528 94:0.0183474 104:1.47093e-78 127:4.38814e-21 137:9.2272e-09 147:0.00215357 157:0.026114 167:0.0506078 177:7.14828e-21 
1 21:0.0104655 31:0.0604547 84:0.0544234 94:0.0164969 104:8.82053e-79 127:4.21532e-21 137:9.3011e-09 147:0.00193602 157:0.0234802 167:0.045504 177:6.86676e-21 
1 21:0.0198081 31:0.11446 84:0.103035 94:0.0312329 104:8.67047e-77 127:1.11423e-20 137:1.18231e-08 147:0.00367051 157:0.0444537 167:0.086144 177:1.81506e-20 
1 21:0.0146011 31:0.0843569 84:0.075939 94:0.023019 104:7.53337e-78 127:6.12513e-21 137:9.92064e-09 147:0.0027032 157:0.032763 167:0.0634918 177:9.97783e-21 
1 21:0.0119635 31:0.0691113 84:0.0622158 94:0.018859 104:1.80907e-78 127:4.50162e-21 137:9.11834e-09 147:0.00221371 157:0.0268422 167:0.0520189 177:7.33314e-21 
1 21:0.0104307 31:0.0602528 84:0.0542417 94:0.0164418 104:7.35563e-79 127:3.86245e-21 137:8.70468e-09 147:0.00192945 157:0.0234018 167:0.0453523 177:6.29193e-21 
1 21:0.0177385 31:0.102471 84:0.0922474 94:0.0279622 104:6.42204e-294 127:5.27528e-21 137:7.61943e-09 147:0.00328201 157:0.0397989 167:0.0771287 177:8.59343e-21 
1 21:0.0130549 31:0.0754076 84:0.0678852 94:0.0205773 104:5.9926e-79 127:2.63045e-21 137:5.974e-09 147:0.00241416 157:0.029288 167:0.0567603 177:4.28502e-21 
1 21:0.0105497 31:0.0609325 84:0.0548548 94:0.0166275 104:1.01667e-79 127:1.7031e-21 137:5.1053e-09 147:0.00195013 157:0.0236662 167:0.0458659 177:2.77437e-21 
1 21:3.59127e-19 31:0.269632 84:0.0739911 94:0.195641 104:1.53855e-96 127:0.0731168 137:0.000874319 147:0.00775957 157:8.05599e-19 167:0.0361768 177:0.151705 
1 21:0.0148812 31:0.0859476 84:0.0773751 94:0.0234537 104:1.04929e-236 127:2.41002e-21 137:4.98447e-09 147:0.00275044 157:0.0333821 167:0.0646962 177:3.92594e-21 
1 21:0.0111192 31:0.0642158 84:0.0578114 94:0.0175236 104:3.13709e-214 127:1.174e-21 137:3.79159e-09 147:0.0020544 157:0.0249417 167:0.0483389 177:1.91247e-21 
1 21:4.58702e-06 31:0.253394 84:0.0695536 94:0.183845 104:6.82385e-226 127:0.0687081 137:0.000821622 147:0.00729274 157:1.02888e-05 167:0.0340145 177:0.142551 
1 21:1.67854e-140 31:0.240101 84:0.065223 94:0.174878 104:1.05309e-14 127:0.0636092 137:0.00493513 147:0.0125288 157:1.42205e-138 167:0.0433859 177:0.115642 
1 21:6.83827e-06 31:0.148791 84:0.0820975 94:0.0667003 104:1.89221e-190 127:6.94153e-25 137:1.93129e-12 147:0.0466839 157:0.0444373 167:0.0576766 177:1.13078e-24 
1 21:0.00975193 31:0.0563139 84:0.0506984 94:0.0153674 104:9.62998e-190 127:6.6598e-22 137:2.73545e-09 147:0.00180085 157:0.0218728 167:0.0423922 177:1.08489e-21 
1 21:6.80813e-143 31:0.239348 84:0.0658424 94:0.173412 104:9.41509e-05 127:0.0638641 137:0.00725281 147:0.0134694 157:1.52696e-142 167:0.0430473 177:0.111715 
1 31:0.224045 84:0.0597918 94:0.163982 104:0.000271791 127:0.0571655 137:0.0112332 147:0.0162182 167:0.0366014 177:0.102827 
1 21:3.54826e-65 31:0.133505 84:0.071747 94:0.0617577 104:5.5486e-11 127:2.78461e-84 137:1.17384e-06 147:0.0462136 157:0.0374385 167:0.0498515 177:4.2752e-84 
1 21:2.31168e-109 31:0.184694 84:0.0604902 94:0.124016 104:0.000187502 127:2.04369e-05 137:0.010135 147:0.0896354 157:0.0311253 167:0.0537279 177:4.96198e-05 
1 21:1.50431e-14 31:0.183406 84:0.0599736 94:0.123433 104:1.46662e-21 127:1.82743e-05 137:0.0140013 147:0.0866199 157:0.0308188 167:0.0519037 177:4.43676e-05 
1 21:1.30203e-14 31:0.191645 84:0.0421974 94:0.149448 104:1.16211e-21 127:0.0415125 137:0.0136119 147:0.0183174 167:0.0258456 177:0.0923581 
1 21:1.26349e-23 31:0.208328 84:0.059956 94:0.148147 104:0.000224906 127:1.22558e-21 137:0.0150787 147:0.102586 157:0.0313825 167:0.0592803 177:3.48722e-21 
1 21:1.06056e-20 31:0.182295 84:0.052464 94:0.129634 104:0.000196809 127:1.02922e-18 137:0.013194 147:0.0897673 157:0.0274612 167:0.0518728 177:2.92851e-18 
1 21:1.42781e-07 31:0.168017 84:0.0482902 94:0.119641 104:8.50277e-05 127:1.38554e-05 137:0.019557 147:0.0786243 157:0.0231178 167:0.0466643 177:3.94236e-05 
1 21:1.30443e-07 31:0.159502 84:0.0458431 94:0.113578 104:8.07186e-05 127:1.26579e-05 137:0.0185659 147:0.0746406 157:0.0219466 167:0.0443 177:3.60163e-05 
1 21:3.36213e-100 31:0.102557 84:0.0231421 94:0.0794151 104:5.61571e-107 127:0.0222704 137:0.00412089 147:0.00515135 157:4.67575e-57 167:0.00863944 177:0.0623752 
1 21:1.03743e-79 31:0.116 84:0.0237578 94:0.0922424 104:4.30745e-83 127:0.0228837 137:0.00262419 147:0.0049265 157:2.47067e-43 167:0.0135046 177:0.0720612 
1 21:3.49583e-113 31:0.107921 84:0.0243525 94:0.0835687 104:1.51078e-116 127:0.0234351 137:0.0043364 147:0.00542077 157:2.98692e-70 167:0.00909132 177:0.0656376 
1 21:2.20853e-72 31:0.10491 84:0.0255938 94:0.0793162 104:4.53381e-76 127:0.0245307 137:0.00817831 147:0.00564229 157:2.06989e-36 167:0.00645884 177:0.0600998 
1 21:5.42307e-99 31:0.106662 84:0.0253114 94:0.0813505 104:1.16661e-102 127:0.0248031 137:0.0049956 147:0.0052486 157:1.67925e-56 167:0.00829484 177:0.0633198 
1 21:1.62743e-104 31:0.129161 84:0.0264525 94:0.102708 104:7.95358e-119 127:0.0254793 137:0.00292029 147:0.00548531 157:3.38233e-76 167:0.0150376 177:0.0802383 
1 21:1.45201e-103 31:0.125034 84:0.0282172 94:0.0968171 104:1.86093e-114 127:0.0271536 137:0.00502725 147:0.00628086 157:1.71626e-75 167:0.0105303 177:0.0760423 
1 21:3.15369e-109 31:0.105293 84:0.0261694 94:0.0791232 104:1.40956e-119 127:0.0251551 137:0.00588234 147:0.00486929 157:2.13108e-81 167:0.00527709 177:0.0641087 
1 21:1.13577e-55 31:0.124703 84:0.0303504 94:0.0943523 104:4.67568e-59 127:0.028963 137:0.013004 147:0.00719731 157:3.1662e-26 167:0.00546796 177:0.0700705 
1 21:5.73161e-79 31:0.110158 84:0.0268741 94:0.083284 104:5.72915e-79 127:0.0257578 137:0.00858751 147:0.00592455 157:7.35102e-33 167:0.00678189 177:0.0631063 
1 21:4.1329e-85 31:0.110124 84:0.0276921 94:0.0824317 104:1.88835e-88 127:0.0263998 137:0.00987635 147:0.00572321 157:1.22442e-42 167:0.00461647 177:0.0635079 
1 21:2.42722e-50 31:0.107076 84:0.0281151 94:0.0789608 104:9.54461e-98 127:0.0263518 137:0.010383 147:0.00529032 157:1.31801e-45 167:0.00460486 177:0.0604459 
1 21:1.73089e-56 31:0.090529 84:0.0256873 94:0.0648417 104:8.77904e-107 127:0.0233435 137:0.00968179 147:0.00489347 157:8.66142e-52 167:0.00316317 177:0.0494471 
1 21:9.94444e-39 31:0.117304 84:0.0285494 94:0.0887544 104:1.54975e-28 127:0.0272445 137:0.0122327 147:0.00677074 157:4.39251e-155 167:0.00514357 177:0.0659123 
1 21:2.15179e-55 31:0.128735 84:0.0313316 94:0.0974036 104:7.08256e-42 127:0.0298995 137:0.0134248 147:0.00743055 157:5.78155e-16 167:0.00564489 177:0.0723355 
1 21:3.44311e-85 31:0.140758 84:0.0342575 94:0.1065 104:4.59638e-65 127:0.0326916 137:0.0146787 147:0.00812464 157:1.335e-22 167:0.00617268 177:0.0790901 
1 21:7.61311e-98 31:0.112986 84:0.0284118 94:0.0845742 104:2.88565e-74 127:0.027086 137:0.010133 147:0.00587197 157:2.24059e-32 167:0.00473651 177:0.0651585 
1 21:2.43036e-99 31:0.122887 84:0.0309014 94:0.0919852 104:1.23396e-73 127:0.0294594 137:0.0110209 147:0.00638652 157:4.53895e-32 167:0.00515164 177:0.0708682 
1 21:8.19771e-05 31:0.156063 84:0.0363298 94:0.119815 104:3.20488e-08 127:0.0344435 137:0.0040188 147:0.00787316 157:6.7782e-40 167:0.0254225 177:0.0843868 
1 21:1.01771e-21 31:0.145913 84:0.0315105 94:0.114402 104:3.40014e-08 127:0.0302635 137:0.00623482 147:0.008979 157:3.1298e-53 167:0.0196222 177:0.0808132 
1 21:3.28512e-45 31:0.125187 84:0.030468 94:0.0947193 104:2.30826e-28 127:0.0290754 137:0.0130551 147:0.0072259 157:3.233e-09 167:0.00548976 177:0.0703412 
1 21:3.14976e-58 31:0.137378 84:0.0334348 94:0.103943 104:3.46428e-38 127:0.0319066 137:0.0143262 147:0.00792955 157:4.04978e-09 167:0.00602454 177:0.0771908 
1 21:1.90111e-64 31:0.148574 84:0.0361597 94:0.112414 104:1.67312e-54 127:0.0345069 137:0.0154937 147:0.00857581 157:2.06251e-12 167:0.00651574 177:0.0834819 
1 21:8.83674e-57 31:0.161572 84:0.039323 94:0.122249 104:7.69279e-64 127:0.0375256 137:0.0168489 147:0.00932608 157:2.86664e-12 167:0.00708614 177:0.0907852 
1 21:8.06595e-05 31:0.153552 84:0.0357448 94:0.117888 104:3.32056e-08 127:0.0338892 137:0.00395843 147:0.00774746 157:1.43615e-29 167:0.0250072 177:0.0830302 
1 21:3.93916e-08 31:0.169027 84:0.0390063 94:0.129931 104:8.96295e-05 127:0.0367646 137:0.0053797 147:0.00941489 157:3.98159e-09 167:0.0269011 177:0.0905663 
1 21:1.10789e-180 31:0.135349 84:0.0329496 94:0.1024 104:4.33578e-18 127:0.0314238 137:0.0141162 147:0.00783688 157:9.04078e-06 167:0.00594396 177:0.0760194 
1 21:5.10449e-27 31:0.148909 84:0.0362513 94:0.112658 104:1.19764e-37 127:0.0345706 137:0.0155301 147:0.00862469 157:1.0926e-05 167:0.00654099 177:0.0836318 
1 21:6.60442e-166 31:0.129985 84:0.0461697 94:0.0838148 104:4.68806e-41 127:4.31117e-12 137:0.00833377 147:0.0633363 157:0.0204758 167:0.0378387 177:1.03665e-11 
1 21:1.98704e-10 31:0.144634 84:0.0513768 94:0.0932572 104:7.20852e-44 127:9.82247e-22 137:0.00926966 147:0.0704732 157:0.022784 167:0.0421071 177:2.36187e-21 
1 21:1.44253e-117 31:0.0946379 84:0.0235216 94:0.0711163 104:7.44811e-132 127:0.0226098 137:0.00528776 147:0.00437648 157:2.50977e-89 167:0.00474215 177:0.0576217 
1 21:8.23377e-95 31:0.108472 84:0.0272767 94:0.0811953 104:1.07422e-81 127:0.0260039 137:0.00972821 147:0.00563737 157:2.8121e-39 167:0.00454723 177:0.0625553 
1 21:8.96642e-165 31:0.116465 84:0.0413678 94:0.0750971 104:1.40751e-41 127:2.89159e-12 137:0.00746677 147:0.0567487 157:0.0183461 167:0.0339033 177:6.95299e-12 
1 21:2.04277e-43 31:0.112668 84:0.0295835 94:0.0830849 104:1.52835e-93 127:0.0277281 137:0.0109253 147:0.00556663 157:1.02333e-38 167:0.00484539 177:0.063603 
1 21:2.77116e-37 31:0.150844 84:0.0367222 94:0.114122 104:1.59587e-57 127:0.035022 137:0.0157321 147:0.00873187 157:9.54914e-06 167:0.00662483 177:0.0847238 
1 21:1.57936e-139 31:0.142919 84:0.0486681 94:0.0942511 104:3.16503e-21 127:1.16215e-18 137:0.011444 147:0.070763 157:0.0224929 167:0.0382193 177:3.01141e-18 
1 21:3.10406e-83 31:0.144835 84:0.0545655 94:0.0902696 104:6.63306e-18 127:1.63236e-28 137:0.00513092 147:0.0677015 157:0.0264628 167:0.0455399 177:4.40822e-28 
1 21:3.12491e-133 31:0.111113 84:0.0249991 94:0.0861137 104:1.28974e-34 127:0.0237198 137:0.00551166 147:0.00551119 157:3.28052e-105 167:0.00826583 177:0.0681044 
1 21:1.86716e-50 31:0.105512 84:0.0277045 94:0.0778074 104:2.78365e-101 127:0.0259669 137:0.0102314 147:0.00521303 157:1.01793e-45 167:0.00453759 177:0.059563 
1 21:1.26007e-57 31:0.142336 84:0.0346415 94:0.107694 104:9.0417e-55 127:0.0330582 137:0.0148433 147:0.00821574 157:3.82502e-09 167:0.00624192 177:0.0799768 
1 21:1.0134e-150 31:0.134583 84:0.0458295 94:0.0887539 104:4.4009e-28 127:7.6932e-19 137:0.0107767 147:0.0666357 157:0.021181 167:0.0359901 177:1.99376e-18 
1 21:6.12321e-74 31:0.135741 84:0.0511305 94:0.084611 104:4.50274e-08 127:1.78309e-05 137:0.0048122 147:0.0634156 157:0.0247873 167:0.0426627 177:4.58379e-05 
1 21:3.04578e-124 31:0.103513 84:0.0232891 94:0.0802237 104:1.53596e-138 127:0.0220973 137:0.00513466 147:0.00513424 157:5.21636e-96 167:0.00770053 177:0.0634462 
1 21:1.89129e-108 31:0.0972788 84:0.0255429 94:0.0717359 104:5.53058e-92 127:0.0239411 137:0.00943383 147:0.00480621 157:2.00512e-49 167:0.00418303 177:0.0549146 
1 21:8.69631e-62 31:0.133359 84:0.0324568 94:0.100902 104:1.12535e-41 127:0.0309733 137:0.0139072 147:0.00769758 157:3.74598e-09 167:0.00584811 177:0.0749327 
1 21:6.4739e-135 31:0.132993 84:0.0451504 94:0.0878429 104:6.66912e-25 127:1.29221e-15 137:0.00812149 147:0.0659491 157:0.0209788 167:0.0379439 177:3.34889e-15 
1 21:2.07959e-64 31:0.163898 84:0.0539059 94:0.109992 104:8.1682e-08 127:1.64181e-05 137:0.0114434 147:0.0808841 157:0.0269912 167:0.0445215 177:4.10861e-05 
1 21:3.11928e-108 31:0.114776 84:0.0258993 94:0.0888769 104:3.13562e-119 127:0.0249237 137:0.00461182 147:0.00576508 157:8.00779e-80 167:0.00966881 177:0.0698068 
1 21:3.79974e-92 31:0.110317 84:0.0269127 94:0.0834039 104:1.34803e-75 127:0.0257949 137:0.00859987 147:0.00593308 157:7.54857e-33 167:0.00679165 177:0.0631971 
1 21:9.06386e-32 31:0.123568 84:0.030074 94:0.0934944 104:2.07867e-28 127:0.0286994 137:0.0128863 147:0.00713245 157:3.15279e-09 167:0.00541864 177:0.0694316 
1 21:2.39972e-115 31:0.142628 84:0.0449226 94:0.0977049 104:1.60076e-11 127:5.87733e-09 137:0.015548 147:0.0702342 157:0.0204745 167:0.0363708 177:1.52297e-08 
1 21:7.47897e-48 31:0.172598 84:0.0496746 94:0.122738 104:0.000186317 127:2.95599e-12 137:0.0124881 147:0.0849947 157:0.0260018 167:0.0491138 177:7.76936e-12 
1 21:8.36736e-129 31:0.0981593 84:0.0220846 94:0.0760747 104:1.42514e-146 127:0.0209544 137:0.00486908 147:0.00486871 157:2.64098e-100 167:0.00730235 177:0.0601648 
1 21:8.19677e-103 31:0.14148 84:0.0321816 94:0.109299 104:8.20015e-103 127:0.0316182 137:0.00853901 147:0.00806822 157:5.87656e-60 167:0.0118198 177:0.0814352 
1 21:4.56276e-69 31:0.126438 84:0.0307725 94:0.0956654 104:9.36889e-49 127:0.0293659 137:0.0131853 147:0.00729795 157:5.26937e-16 167:0.00554401 177:0.0710447 
1 21:3.45519e-08 31:0.157458 84:0.0363366 94:0.121038 104:8.34972e-05 127:0.0342484 137:0.00501153 147:0.00877054 157:3.38194e-09 167:0.0250599 177:0.0843677 
1 21:3.99217e-75 31:0.159754 84:0.0353412 94:0.124412 104:1.49343e-11 127:0.0339918 137:0.0124836 147:0.0123993 157:1.84865e-12 167:0.0156884 177:0.0851906 
1 21:3.06148e-113 31:0.108047 84:0.0243808 94:0.0836659 104:1.31717e-116 127:0.0234624 137:0.00434145 147:0.00542708 157:2.86492e-70 167:0.00910189 177:0.0657139 
1 21:4.14602e-79 31:0.127644 84:0.0310663 94:0.0965776 104:1.8324e-62 127:0.0296461 137:0.0133108 147:0.00736708 157:3.25559e-26 167:0.0055968 177:0.0717231 
1 21:3.84864e-25 31:0.133216 84:0.0303948 94:0.102821 104:1.34918e-11 127:0.0292478 137:0.00884691 147:0.00811098 157:2.5343e-53 167:0.0107358 177:0.0762746 
1 21:6.87948e-89 31:0.14128 84:0.0313776 94:0.10982 104:8.25711e-05 127:0.0303039 137:0.0151932 147:0.0103214 157:2.40501e-19 167:0.00693594 177:0.0785258 
1 21:1.25723e-34 31:0.159666 84:0.0459459 94:0.113548 104:0.000172385 127:1.39718e-05 137:0.0115537 147:0.0785983 157:0.0240429 167:0.0454202 177:3.67227e-05 
1 21:1.58466e-112 31:0.0912401 84:0.020527 94:0.0707131 104:2.33833e-130 127:0.0194766 137:0.00452522 147:0.00452567 157:6.93224e-84 167:0.00678889 177:0.0559237 
1 21:1.29889e-79 31:0.103922 84:0.0253528 94:0.0785695 104:1.2994e-79 127:0.0242998 137:0.0081013 147:0.00558916 157:1.52301e-36 167:0.00639804 177:0.059534 
1 21:7.85872e-39 31:0.11607 84:0.0282492 94:0.0878209 104:2.53796e-28 127:0.026958 137:0.0121042 147:0.00669952 157:2.98273e-145 167:0.00508934 177:0.0652191 
1 21:4.65463e-123 31:0.134679 84:0.042419 94:0.0922597 104:2.06545e-18 127:4.94282e-09 137:0.0146816 147:0.0663199 157:0.0193334 167:0.0343438 177:1.28098e-08 
1 21:1.68157e-58 31:0.148334 84:0.0469815 94:0.101272 104:8.11803e-05 127:2.13973e-12 137:0.0167134 147:0.0709223 157:0.0219095 167:0.0387892 177:5.35482e-12 
1 21:9.79652e-114 31:0.105592 84:0.0238269 94:0.0817648 104:1.65637e-120 127:0.0229293 137:0.00424282 147:0.00530377 157:1.35642e-70 167:0.00889506 177:0.0642207 
1 21:3.61314e-66 31:0.122709 84:0.0298653 94:0.092844 104:3.616e-66 127:0.0285 137:0.0127963 147:0.00708228 157:9.30379e-30 167:0.00538037 177:0.0689503 
1 21:2.49757e-42 31:0.133945 84:0.0287706 94:0.105175 104:1.39639e-21 127:0.0278987 137:0.00673715 147:0.00816349 157:8.18976e-122 167:0.0168809 177:0.0742651 
1 21:9.59135e-93 31:0.13597 84:0.0301979 94:0.105692 104:7.94368e-05 127:0.0291649 137:0.0146215 147:0.00993336 157:7.33169e-23 167:0.00667596 177:0.0755738 
1 21:8.96409e-35 31:0.154301 84:0.0444022 94:0.109732 104:0.000166594 127:1.32226e-05 137:0.0111654 147:0.0759578 157:0.0232352 167:0.0438943 177:3.47537e-05 
1 21:1.17715e-110 31:0.102331 84:0.023091 94:0.0792396 104:1.90093e-117 127:0.0222212 137:0.00411179 147:0.00513998 157:2.08409e-67 167:0.00862033 177:0.0622373 
1 21:6.62084e-63 31:0.118035 84:0.0287276 94:0.0893072 104:6.62598e-63 127:0.0274143 137:0.0123088 147:0.00681248 157:7.65496e-30 167:0.00517541 177:0.0663237 
1 21:2.43656e-25 31:0.1311 84:0.0281601 94:0.10294 104:8.6432e-15 127:0.0273067 137:0.00659459 147:0.00799014 157:1.82745e-125 167:0.0165211 177:0.0726879 
1 21:2.16678e-96 31:0.13501 84:0.0306907 94:0.104242 104:7.74688e-05 127:0.0292183 137:0.0144138 147:0.00961072 157:1.94452e-19 167:0.00643572 177:0.0753312 
1 21:1.79703e-31 31:0.147307 84:0.0423897 94:0.104758 104:0.000159043 127:1.2471e-05 137:0.0106594 147:0.0725154 157:0.0221822 167:0.041905 177:3.27791e-05 
1 21:3.39998e-114 31:0.105107 84:0.0237175 94:0.0813894 104:5.4034e-121 127:0.022824 137:0.00422334 147:0.00527943 157:6.5013e-71 167:0.0088542 177:0.0639258 
1 21:2.21863e-73 31:0.109425 84:0.0224111 94:0.0870141 104:8.73796e-77 127:0.0215866 137:0.00247531 147:0.00464723 157:3.24946e-40 167:0.0127393 177:0.0679768 
1 21:1.17709e-100 31:0.0994449 84:0.0224399 94:0.077005 104:1.83016e-107 127:0.0215945 137:0.00399584 147:0.00499503 157:2.49258e-57 167:0.00837724 177:0.0604822 
1 21:2.85611e-59 31:0.116199 84:0.0282809 94:0.0879185 104:5.48407e-63 127:0.0269881 137:0.0121174 147:0.00670655 157:6.81519e-30 167:0.00509497 177:0.0652924 
1 21:9.7798e-39 31:0.127499 84:0.0273705 94:0.100128 104:2.45068e-25 127:0.0265271 137:0.00544381 147:0.00751356 157:1.762e-173 167:0.0157171 177:0.0722972 
1 21:7.9247e-05 31:0.150864 84:0.0351196 94:0.115824 104:3.03441e-08 127:0.0332962 137:0.00388492 147:0.0076109 157:3.49067e-33 167:0.0245757 177:0.0815758 
1 21:4.52858e-62 31:0.147093 84:0.032754 94:0.11426 104:7.8913e-05 127:0.0312371 137:0.0148362 147:0.010992 157:8.50093e-06 167:0.00971747 177:0.0803013 
1 21:4.19363e-114 31:0.102778 84:0.023192 94:0.0795862 104:6.74136e-121 127:0.0223184 137:0.00412978 147:0.00516246 157:7.61401e-71 167:0.00865805 177:0.0625096 
1 21:5.72587e-66 31:0.121954 84:0.0296815 94:0.0922726 104:1.12258e-69 127:0.0283246 137:0.0127176 147:0.00703869 157:8.31661e-30 167:0.00534725 177:0.068526 
1 21:5.12312e-42 31:0.113606 84:0.0276496 94:0.0859568 104:1.15815e-28 127:0.0263858 137:0.0118473 147:0.00655732 157:7.34305e-173 167:0.00498129 177:0.0638347 
1 21:3.21692e-08 31:0.152046 84:0.0350877 94:0.116878 104:8.06285e-05 127:0.0330712 137:0.00483929 147:0.00846908 157:1.22105e-12 167:0.0241985 177:0.0814679 
1 21:1.38081e-85 31:0.154212 84:0.0341152 94:0.120096 104:1.35327e-11 127:0.0328125 137:0.0120505 147:0.0119691 157:1.57055e-12 167:0.0151442 177:0.0822353 
